Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of quadrats *,Number of points per quadrat *,Observer emails *
photo,alegria_mpa,Reserve,2022,3,24,2,5,Coralline algae,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Coralline algae,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Halimeda,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Macroalgae,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Montipora,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Pocillopora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Porites,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Rubble,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Sand,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Seagrass,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Sponge,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,alegria_mpa,Reserve,2022,3,24,2,5,Tape,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Acropora,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Astreopora,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Coralline algae,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Echinophyllia,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Echinopora,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Favia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Fungia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Halimeda,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Macroalgae,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Millepora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Oceana,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Turbinaria-coral,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Bleached coral,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Pachyseris,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Porites,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Rubble,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Sand,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Soft coral,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Sponge,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Actinaria,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Clionaidae,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Clam,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,1,Sand,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Acropora,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Rock,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Coralline algae,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Echinophyllia,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Echinopora,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Euphyllia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Fungia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Galaxea,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Halimeda,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Isopora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Millepora,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Montipora,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Oceana,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Bleached coral,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Oxypora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Pachyseris,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Pocillopora,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Porites,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Soft coral,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Sponge,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Actinaria,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Clam,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,2,Sand,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Acropora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Coralline algae,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Coralline algae,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Euphyllia,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Favia,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Galaxea,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Isopora,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Macroalgae,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Montipora,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Pocillopora,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Porites,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Rubble,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Sand,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Soft coral,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Sponge,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Actinaria,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Reserve,2022,3,25,6,3,Sand,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Acropora,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Anemone,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Rock,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Coralline algae,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Diploastrea,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Echinopora,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Favia,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Goniastrea,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Halimeda,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Isopora,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Macroalgae,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Millepora,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Oxypora,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Pachyseris,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Pocillopora,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Porites,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Rubble,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Sand,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Sea urchin,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Soft coral,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Sponge,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Stylophora,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Actinaria,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Clionaidae,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Clam,1,50,51,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,5,1,Sand,1,50,52,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Acropora,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Coeloseris,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Dead coral,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Diploastrea,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Echinophyllia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Echinopora,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Favia,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Fungia,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Halimeda,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Macroalgae,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Montipora,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Bleached coral,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Pachyseris,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Platygyra,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Plerogyra,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Porites,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Psammocora,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Rubble,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Sand,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Soft coral,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Sponge,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Actinaria,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Clam,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,2,Sand,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Acropora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Coeloseris,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Coralline algae,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Dead coral,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Euphyllia,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Fungia,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Halimeda,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Bleached coral,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Bleached coral,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Pachyseris,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Porites,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Sand,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Soft coral,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Sponge,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Actinaria,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Clam,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,t._arlan_mpa,Managed Access,2022,3,25,6,3,Sand,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Acropora,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Coeloseris,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Coralline algae,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Echinopora,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Favia,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Favites,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Fungia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Galaxea,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Goniastrea,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Goniopora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Macroalgae,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Millepora,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Pavona,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Pectinia,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Pocillopora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Porites,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Rubble,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Sand,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Sea urchin,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Seriatopora,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Silt,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Sponge,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,1,Mussa angulosa,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Acropora,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Agelas tubulata,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Coralline algae,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Dead coral,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Fungia,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Goniastrea,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Halimeda,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Heliopora,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Hydnophora,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Macroalgae,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Millepora,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Padina,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Pavona,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Pocillopora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Porites,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Rubble,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Sand,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Seagrass,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Silt,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Sponge,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,2,Mussa angulosa,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Acropora,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Agelas tubulata,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Coralline algae,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Cyphastrea,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Coralline algae,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Dead coral,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Echinopora,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Favia,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Fungia,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Galaxea,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Goniastrea,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Goniopora,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Hydnophora,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Millepora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Pavona,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Platygyra,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Pocillopora,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Porites,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Rubble,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Sand,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Sea urchin,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Seriatopora,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Silt,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Sponge,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Stylophora,1,50,51,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,3,Mussa angulosa,1,50,52,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Acropora,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Bleached coral,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Coralline algae,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Diploastrea,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Echinophyllia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Echinopora,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Favia,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Fungia,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Galaxea,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Goniastrea,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Goniopora,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Gorgonian,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Hydnophora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,litayun_mpa,Reserve,2022,5,20,7,4,Merulina,1,50,41,10,10,10,marianoviz1988@gmail.com
