Name,date,habitat,transect,quadrat,Aux5,Height (cm),Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5,site,management,latitude,longitude
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,2308,BrownM,robot,2022-10-05T03:53:51Z,BrownM,19,Dictyota,11,MAL,9,MAL_turf,7,Lobophora,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,2602,GORSPP,robot,2022-10-05T03:53:51Z,GORSPP,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,1896,Turf_sand,robot,2022-10-05T03:53:51Z,Turf_sand,35,MAL_turf,12,Dictyota,5,Pavement,5,MAL,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,1688,MAL_turf,robot,2022-10-05T03:53:51Z,MAL_turf,47,Pavement,6,Dictyota,5,Unk,3,MAL,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1517,837,Dictyota,robot,2022-10-05T03:53:51Z,Dictyota,36,BrownM,30,Unk,3,Turf_sand,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208,851,BrownM,robot,2022-10-05T03:53:51Z,BrownM,38,Turf_sand,10,Dictyota,5,Unk,4,MAL,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222,1398,Lobophora,robot,2022-10-05T03:53:51Z,Lobophora,14,Pavement,12,MAL_turf,12,Turf_sand,6,Unk,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,1754,BrownM,robot,2022-10-05T03:53:51Z,BrownM,12,Turf_sand,11,MAL,9,MAL_turf,7,Dictyota,7,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367,1647,Dictyota,robot,2022-10-05T03:53:51Z,Dictyota,24,BrownM,16,MAL,5,Unk,5,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442,1991,Dictyota,robot,2022-10-05T03:53:51Z,Dictyota,26,MAL,11,BrownM,5,Pavement,5,Unk,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,2239,Dictyota,robot,2022-10-05T03:53:51Z,Dictyota,70,MAL_turf,4,Pavement,2,Unk,2,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219,2777,Turf_sand,robot,2022-10-05T03:53:51Z,Turf_sand,49,Sand,5,Unk,4,MAL_turf,4,Pavement,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1577,2205,MAL,robot,2022-10-05T03:53:51Z,MAL,16,Dictyota,8,MAL_turf,8,OctoThnSft,7,Turf_sand,6,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773,2243,MAL_turf,robot,2022-10-05T03:53:51Z,MAL_turf,28,Pavement,12,MAL,7,Dictyota,7,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898,2142,MAL,robot,2022-10-05T03:53:51Z,MAL,61,Dictyota,11,MAL_turf,3,Turf_sand,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,798,BrownM,robot,2022-10-05T03:53:51Z,BrownM,16,Dictyota,13,MAL_turf,5,Turf_sand,5,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2188,1236,MAL_turf,robot,2022-10-05T03:53:51Z,MAL_turf,26,Lobophora,15,Pavement,9,MAL,4,Dictyota,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2034,1535,BrownM,robot,2022-10-05T03:53:51Z,BrownM,45,Dictyota,14,MAL,5,MAL_turf,4,Turf_sand,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065,2645,Pseudopter,robot,2022-10-05T03:53:51Z,Pseudopter,27,PLESPP,20,GORSPP,4,OctoThnSft,4,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082,2950,AcrPalm,robot,2022-10-05T03:53:51Z,AcrPalm,21,Lobophora,11,Pavement,6,Mil_spp,5,Unk,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2285,2859,Dictyota,robot,2022-10-05T03:53:51Z,Dictyota,30,GORSPP,13,Unk,4,MAL_turf,4,Pavement,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2145.JPG,08/03/2021,NA,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2193,2712,PLESPP,robot,2022-10-05T03:53:51Z,PLESPP,45,Unk,8,Mont_spp,4,Pavement,4,MAL_turf,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,750,Sand,robot,2022-10-05T03:53:58Z,Sand,59,Unk,5,Mont_spp,3,MAL_turf,2,GORSPP,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,644,Sand,robot,2022-10-05T03:53:58Z,Sand,42,Mont_spp,8,GORSPP,5,MAL_turf,3,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,2386,Sand,robot,2022-10-05T03:53:58Z,Sand,72,Turf_sand,2,Mont_spp,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,2608,GORSPP,robot,2022-10-05T03:53:58Z,GORSPP,64,Mont_spp,3,SpongeCRUS,3,Sand,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,777,Dictyota,robot,2022-10-05T03:53:58Z,Dictyota,44,Unk,5,MAL_turf,5,Pavement,4,Turf_sand,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,1090,Unk,robot,2022-10-05T03:53:58Z,Unk,16,SP,10,AcrPalm,9,SpongeCRUS,8,Pavement,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074,1387,Pseudopter,robot,2022-10-05T03:53:58Z,Pseudopter,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,1721,Pseudopter,robot,2022-10-05T03:53:58Z,Pseudopter,76,OctoThnSft,2,Unk,2,MAL_turf,2,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154,1834,AG,robot,2022-10-05T03:53:58Z,AG,18,Unk,10,PLESPP,6,GORSPP,6,Paly,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,3011,SpongeCRUS,robot,2022-10-05T03:53:58Z,SpongeCRUS,40,AcrPalm,6,GORSPP,5,SP,4,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,2815,AcrPalm,robot,2022-10-05T03:53:58Z,AcrPalm,29,Pseudopter,14,SpongeCRUS,5,PLESPP,4,GORSPP,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1452,881,AcrPalm,robot,2022-10-05T03:53:58Z,AcrPalm,34,Pseudopter,7,SP,7,Unk,6,PLESPP,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441,1799,Paly,robot,2022-10-05T03:53:58Z,Paly,69,DS,4,Pavement,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657,754,GORSPP,robot,2022-10-05T03:53:58Z,GORSPP,72,Unk,3,Mont_spp,2,SpongeCRUS,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,630,GORSPP,robot,2022-10-05T03:53:58Z,GORSPP,31,Unk,4,Mont_spp,4,BrownM,4,Pavement,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151,1010,SP,robot,2022-10-05T03:53:58Z,SP,71,Unk,2,Dictyota,2,Pavement,2,Mont_spp,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,697,SP,robot,2022-10-05T03:53:58Z,SP,64,Paly,6,Unk,2,Mont_spp,2,SpongeCRUS,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109,1527,GORSPP,robot,2022-10-05T03:53:58Z,GORSPP,74,OctoThnSft,5,Unk,2,Turf_sand,1,MAL_turf,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064,1186,GORSPP,robot,2022-10-05T03:53:58Z,GORSPP,20,OctoThnSft,8,Unk,5,Mont_spp,5,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,1855,Unk,robot,2022-10-05T03:53:58Z,Unk,45,SpongeCRUS,6,Paly,4,SP,4,MAL_turf,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204,2305,DS,robot,2022-10-05T03:53:58Z,DS,32,Mont_spp,4,Turf_sand,4,Unk,4,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2295,2101,DS,robot,2022-10-05T03:53:58Z,DS,27,Unk,5,MAL_turf,5,Mont_spp,4,Turf_sand,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055,2137,Unk,robot,2022-10-05T03:53:58Z,Unk,41,SpongeCRUS,9,Pavement,4,AcrPalm,3,MAL_turf,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2875,MAL_turf,robot,2022-10-05T03:53:58Z,MAL_turf,23,Pavement,16,Turf_sand,7,Dictyota,5,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T4_GOPR2147.JPG,08/03/2021,NA,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070,2901,Dictyota,robot,2022-10-05T03:53:58Z,Dictyota,35,MAL_turf,14,Pavement,5,Turf_sand,5,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,762,Sand,robot,2022-10-05T04:35:21Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,1188,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,1726,Dictyota,robot,2022-10-05T04:35:22Z,Dictyota,63,BrownM,5,OctoThnSft,3,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857,815,OctoThnSft,robot,2022-10-05T04:35:22Z,OctoThnSft,25,Dictyota,10,BrownM,7,Turf_sand,7,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,1309,Sand,robot,2022-10-05T04:35:22Z,Sand,76,Unk,2,MAL_turf,2,Turf_sand,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055,1996,Sand,robot,2022-10-05T04:35:22Z,Sand,74,Turf_sand,3,Unk,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913,2659,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349,891,Sand,robot,2022-10-05T04:35:22Z,Sand,77,Turf_sand,2,Unk,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,1168,Sand,robot,2022-10-05T04:35:22Z,Sand,74,Turf_sand,3,Pavement,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1433,1837,Sand,robot,2022-10-05T04:35:22Z,Sand,76,Unk,2,MAL_turf,2,Turf_sand,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1448,1850,Sand,robot,2022-10-05T04:35:22Z,Sand,77,Unk,2,Turf_sand,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221,2412,Sand,robot,2022-10-05T04:35:22Z,Sand,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1497,2470,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,2192,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716,1399,Siderastr,robot,2022-10-05T04:35:22Z,Siderastr,66,Turf_sand,2,Mont_spp,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873,1150,Pavement,robot,2022-10-05T04:35:22Z,Pavement,25,GORSPP,6,MAL_turf,5,Mont_spp,4,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1645,1168,Siderastr,robot,2022-10-05T04:35:22Z,Siderastr,67,Turf_sand,2,Mont_spp,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841,2017,Sand,robot,2022-10-05T04:35:22Z,Sand,70,Pavement,2,MAL_turf,2,SP,2,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,2224,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032,638,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,1555,GORSPP,robot,2022-10-05T04:35:22Z,GORSPP,23,Pavement,17,MAL_turf,5,Unk,4,LICO,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2053,2021,GORSPP,robot,2022-10-05T04:35:22Z,GORSPP,27,Sand,11,Turf_sand,6,Mont_spp,4,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1635,GORSPP,robot,2022-10-05T04:35:22Z,GORSPP,29,Pavement,8,Siderastr,6,Unk,4,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2316,2407,Sand,robot,2022-10-05T04:35:22Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2151.JPG,08/03/2021,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096,2769,Sand,robot,2022-10-05T04:35:22Z,Sand,75,Unk,2,MAL_turf,2,Turf_sand,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,870,Unk,robot,2022-10-05T04:35:24Z,Unk,59,PLESPP,11,OctoThnSft,2,MAL_turf,2,Mont_spp,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,2046,AgTen,robot,2022-10-05T04:35:24Z,AgTen,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,1260,AgTen,robot,2022-10-05T04:35:24Z,AgTen,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859,2455,AgTen,robot,2022-10-05T04:35:24Z,AgTen,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,2837,AgTen,robot,2022-10-05T04:35:24Z,AgTen,66,Sand,7,Unk,2,MAL_turf,2,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530,1145,AgTen,robot,2022-10-05T04:35:24Z,AgTen,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,1068,AgTen,robot,2022-10-05T04:35:24Z,AgTen,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247,2580,Sand,robot,2022-10-05T04:35:24Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1483,2577,Sand,robot,2022-10-05T04:35:24Z,Sand,77,Turf_sand,2,Unk,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,2129,MAL_turf,robot,2022-10-05T04:35:24Z,MAL_turf,68,Pavement,3,BrownM,2,Turf_sand,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272,2202,Turf_sand,robot,2022-10-05T04:35:24Z,Turf_sand,23,MAL_turf,19,Pavement,6,BrownM,5,Unk,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T5_GOPR2152.JPG,08/03/2021,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,778,AgTen,robot,2022-10-05T04:35:24Z,AgTen,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
