Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Transect length surveyed *,Width *,Fish size bin *,Observer emails *,Fish name *,Size *,Count *
sagor4,Managed Access,2021,4,6,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,20,1
magin5,Reserve,2021,4,2,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus carponotatus,20,1
sagor4,Managed Access,2021,4,6,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,22,1
sagor4,Managed Access,2021,4,6,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus undulatus,26,1
sagor4,Managed Access,2021,4,6,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,24,1
sagor4,Managed Access,2021,4,6,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,19,2
sagor4,Managed Access,2021,4,6,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,21,2
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,19,1
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,2
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Plectorhinchus lessonii,26,1
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,22,1
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus undulatus,23,1
magin5,Reserve,2021,4,2,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus rivulatus,16,5
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,21,1
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,17,1
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,22,1
sagor4,Managed Access,2021,4,6,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,18,2
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus nigrofuscus,16,1
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus nigrofuscus,18,1
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,17,1
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,22,1
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,17,1
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,21,2
magin5,Reserve,2021,4,2,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Caesio teres,15,25
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bleekeri,17,2
sagor7,Reserve,2021,4,5,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus ghobban,22,1
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus nigrofuscus,15,2
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,18,1
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,15,3
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,17,1
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinoides,20,1
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,21,2
sagor7,Reserve,2021,4,5,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus rivulatus,16,2
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus auranticavus,18,1
magin5,Reserve,2021,4,2,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis bilineata,14,2
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus auranticavus,20,1
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,15,4
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,19,1
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,21,1
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bleekeri,23,1
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bowersi,22,1
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus dimidiatus,22,1
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus rivulatus,18,2
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus corallinus,18,2
sagor7,Reserve,2021,4,5,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,20,2
magin5,Reserve,2021,4,2,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scolopsis ciliata,15,5
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,3
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Plectorhinchus chaetodonoides,36,1
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Plectorhinchus lessonii,28,1
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,17,1
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,20,1
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
sagor6,Managed Access,2021,4,7,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,20,2
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,18,3
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,2
magin5,Reserve,2021,4,2,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,18,2
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Plectorhinchus lessonii,24,1
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,17,1
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus fasciatus,18,1
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,23,1
sagor6,Managed Access,2021,4,7,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,24,1
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,15,2
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,16,1
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,24,1
magin5,Reserve,2021,4,2,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,18,3
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Macolor macularis,20,1
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,20,1
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bowersi,23,1
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus sordidus,18,2
sagor6,Managed Access,2021,4,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,18,2
talray1,Reserve,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus nigrofuscus,15,1
talray1,Reserve,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,22,1
talray1,Reserve,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,17,1
talray1,Reserve,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,21,1
talray1,Reserve,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis urodeta,22,1
magin1,Managed Access,2021,4,3,6.1,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus fulviflamma,15,1
magin5,Reserve,2021,4,2,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus dimidiatus,15,6
talray1,Reserve,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,23,1
talray1,Reserve,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,21,1
talray1,Reserve,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
talray1,Reserve,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Upeneus tragula,20,3
talray1,Reserve,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus fasciatus,19,1
talray1,Reserve,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,19,1
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus olivaceus,23,3
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,20,2
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,18,2
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,23,1
magin5,Reserve,2021,4,2,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus puellus,16,3
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,17,1
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,19,1
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Variola louti,25,1
talray1,Reserve,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus puellus,20,2
talray2,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,3
talray2,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,20,1
talray2,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
talray2,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,19,2
talray2,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bowersi,24,1
talray2,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,18,1
magin5,Reserve,2021,4,2,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,15,5
talray2,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,20,1
talray2,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,2
talray2,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Plectorhinchus vittatus,24,3
talray2,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,22,1
talray2,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus kasmira,21,3
talray2,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus nigrofuscus,18,1
talray2,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,20,1
talray2,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,17,3
talray2,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,18,1
talray2,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
magin6,Managed Access,2021,4,2,2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,12,1
talray2,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,19,2
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,15,2
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Plectorhinchus chaetodonoides,24,1
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,19,1
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,23,1
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus coioides,25,1
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,15,1
talray3,Managed Access,2021,4,8,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,18,1
talray3,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,3
talray3,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,19,1
magin6,Managed Access,2021,4,2,2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Abudefduf notatus,12,2
talray3,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Hemigymnus melapterus,17,1
talray3,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,1
talray3,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus decussatus,21,1
talray3,Managed Access,2021,4,8,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Parupeneus barberinus,18,1
talray3,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,21,1
talray3,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,20,1
talray3,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,16,3
talray3,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,18,1
talray3,Managed Access,2021,4,8,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bleekeri,21,1
talray4,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,18,2
magin6,Managed Access,2021,4,2,2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pomacentrus littoralis,10,2
talray4,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Choerodon anchorago,22,1
talray4,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,19,1
talray4,Reserve,2021,4,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Siganus vulpinus,20,2
talray4,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,20,1
talray4,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Thalassoma lunare,17,2
talray4,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus bowersi,23,1
talray4,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chlorurus sordidus,16,1
talray4,Reserve,2021,4,9,10,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus merra,18,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus pyroferus,21,2
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ctenochaetus striatus,16,2
magin6,Managed Access,2021,4,2,2,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Upeneus tragula,11,2
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,22,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus fasciatus,23,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cheilinus trilobatus,20,1
talray4,Reserve,2021,4,9,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres hortulanus,19,1
