Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Interval start *,Transect length surveyed *,Interval size *,Observation interval *,Observer emails *
point,ntz2,Reserve,2017,6,10,8,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun2,Reserve,2019,4,22,6,2,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,ntz2,Reserve,2017,6,10,8,3,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,2,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun1,Managed Access,2019,4,22,5,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun1,Managed Access,2019,4,22,5,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,ntz1,Reserve,2017,6,11,8,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,2,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont1,Reserve,2019,5,12,5,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis2,Managed Access,2019,5,14,7,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,1,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun1,Managed Access,2019,4,22,5,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin1,Managed Access,2019,4,21,7,3,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,ntz1,Reserve,2017,6,11,8,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray2,Managed Access,2019,4,24,8,3,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,1,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,1,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,2,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2017,6,11,7,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,2,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,1,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol4,Managed Access,2019,4,8,8,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,1,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben5,Managed Access,2019,4,7,8,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin2,Managed Access,2019,4,22,4,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,matao1,Managed Access,2021,4,5,10,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray3,Managed Access,2019,4,25,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,matao1,Managed Access,2021,4,5,10,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,matao1,Managed Access,2021,4,5,10,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,matao1,Managed Access,2021,4,5,10,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
