Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of points per quadrat *,Number of quadrats *,Observer emails *
photo,mil2,Reserve,2021,9,8,8.34,4,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,4,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,21,Reserve,2021,3,8,8.34,3,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,21,Reserve,2021,3,8,8.34,3,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Pseudodiploria strigosa,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Pseudodiploria strigosa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil2,Reserve,2021,9,8,8.34,5,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Eunicea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Eunicea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Soft coral,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,1,Soft coral,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,2,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,2,Pseudodiploria strigosa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,2,Pseudodiploria strigosa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Agaricia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Agaricia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Hard coral,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Hard coral,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,3,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Dictyota,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Dictyota,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Sand,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,6,15,8.34,4,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Porites astreoides,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Porites astreoides,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Soft coral,1,50,10,1,10,10,marianoviz1988@gmail.com
photo,mil3,Reserve,2021,9,8,8.34,5,Soft coral,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,1,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,1,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-1,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,1,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,1,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,3,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,3,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,3,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,3,Sand,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-2,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,1,Agaricia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,1,Agaricia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,1,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,1,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,21,Reserve,2021,3,8,8.34,1,Dictyota,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,21,Reserve,2021,3,8,8.34,1,Dictyota,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Agaricia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Agaricia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-4,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,3,Agaricia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,3,Agaricia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,3,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,3,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,21,Reserve,2021,3,8,8.34,3,Macroalgae,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,21,Reserve,2021,3,8,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-5,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-6,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Agaricia tenuifolia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Agaricia tenuifolia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,2,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,2,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,3,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,3,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,3,Other invertebrates,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,4,Montastraea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,4,Montastraea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,4,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,4,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,5,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,5,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,5,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,5,Gorgonia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,5,Plexaura,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,bajo_seco,Reserve,2022,6,15,8.34,5,Plexaura,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,1,Lobophora,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,1,Lobophora,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,1,Pseudopterogorgia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,1,Pseudopterogorgia,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,2,Lobophora,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,2,Lobophora,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-8,Reserve,2022,6,15,8.34,1,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-8,Reserve,2022,6,15,8.34,1,Unknown,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,2,Millepora,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,2,Millepora,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,3,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,3,Turf algae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,3,Plexaura,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,3,Plexaura,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Agaricia tenuifolia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Agaricia tenuifolia,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Colpophyllia natans,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Colpophyllia natans,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Siderastrea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Siderastrea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Pocillopora ligulata,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Pocillopora ligulata,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Cliona,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,1,Cliona,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Montastraea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Montastraea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Palythoa,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Palythoa,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,2,Dictyota,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,6,Reserve,2021,3,7,8.34,2,Dictyota,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,1,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,1,Palythoa,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Siderastrea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,4,Siderastrea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,2,Rubble,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,2,Rubble,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,2,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,3,Porites,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,3,Porites,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,3,Dictyota,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,7,Reserve,2021,3,6,8.34,3,Dictyota,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Diploastrea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Diploastrea,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Millepora complanata,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Millepora complanata,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Palythoa,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Palythoa,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Rubble,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Rubble,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Rubble,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Rubble,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,2,7,8.34,1,Macroalgae,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Soft coral,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Soft coral,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Rubble,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Rubble,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Dictyota,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Dictyota,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Plexaura,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Plexaura,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Siderastrea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Siderastrea,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,2,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,2,Other invertebrates,1,50,9,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Cliona,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,cayo_blanco,Reserve,2022,6,15,8.34,5,Cliona,1,50,10,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Agaricia,1,50,9,1,10,10,marianoviz1988@gmail.com
